# t mom[0] mom[1] mom[2] mom[3] mom[4] mom[5]
1.122122183596816272e-02 1.000000000000343059e+00 -3.283113337981440929e-16 1.945314832591848730e-01 7.945286977430919773e-16 1.891825341515057102e-01 2.018239664959762863e-15
1.124420013931360859e-02 1.000000000000343503e+00 -3.133418858330774812e-16 1.945315316873421907e-01 8.274757709137941480e-16 1.891826035596913536e-01 2.063831705873780145e-15
1.126717844002953113e-02 1.000000000000344169e+00 -2.919793740427296940e-16 1.945315796601687630e-01 8.231326257874235483e-16 1.891826723152761347e-01 2.044994362907345416e-15
1.129015673814079412e-02 1.000000000000344613e+00 -2.812981181475558004e-16 1.945316271819458875e-01 8.903499922633105322e-16 1.891827404243967004e-01 2.215986932925715989e-15
1.131313503367174789e-02 1.000000000000345057e+00 -3.245297475273194522e-16 1.945316742569144774e-01 8.684475242699961971e-16 1.891828078931316881e-01 2.218216491088014535e-15
1.133611332664671845e-02 1.000000000000345501e+00 -3.322677744093868213e-16 1.945317208892757277e-01 8.991296536967823999e-16 1.891828747275028921e-01 2.309536890919957580e-15
1.135909161708984795e-02 1.000000000000345945e+00 -3.569534695621421911e-16 1.945317670831912538e-01 9.075318245062681743e-16 1.891829409334753742e-01 2.389891560355465441e-15
1.138206990502485874e-02 1.000000000000346390e+00 -3.866435518982879222e-16 1.945318128427835358e-01 9.186718038149183884e-16 1.891830065169581854e-01 2.471702258496662939e-15
1.140504819047535000e-02 1.000000000000347278e+00 -4.118969339222216550e-16 1.945318581721363627e-01 9.936307325083157793e-16 1.891830714838047267e-01 2.658324379549313287e-15
1.142802647346485671e-02 1.000000000000348166e+00 -4.800347761654462991e-16 1.945319030752949430e-01 9.547823639120350612e-16 1.891831358398131102e-01 2.585101986381864783e-15
1.145100475401629632e-02 1.000000000000348832e+00 -4.828786747194761428e-16 1.945319475562666267e-01 9.769915430373379738e-16 1.891831995907273245e-01 2.638696410548934697e-15
1.147398303215266431e-02 1.000000000000349498e+00 -4.600144953328158146e-16 1.945319916190210718e-01 1.022790602119525572e-15 1.891832627422371238e-01 2.714065879959820449e-15
1.149696130789662832e-02 1.000000000000349942e+00 -4.381740647836247586e-16 1.945320352674903830e-01 1.052629025564526698e-15 1.891833252999784998e-01 2.730933932953541443e-15
1.151993958127080220e-02 1.000000000000350608e+00 -4.272538495090292306e-16 1.945320785055699164e-01 1.018975979959676564e-15 1.891833872695346253e-01 2.635284550891793515e-15
1.154291785229725510e-02 1.000000000000351275e+00 -4.530187644393139943e-16 1.945321213371183910e-01 9.605160937338080279e-16 1.891834486564364370e-01 2.490315345206218353e-15
1.156589612099835976e-02 1.000000000000351941e+00 -4.589623280005491478e-16 1.945321637659579994e-01 8.896527871974304882e-16 1.891835094661623029e-01 2.313747333804822347e-15
1.158887438739589215e-02 1.000000000000352607e+00 -4.445868750213986043e-16 1.945322057958754625e-01 8.264655583136128049e-16 1.891835697041397146e-01 2.156074389065051863e-15
1.161185265151136632e-02 1.000000000000353273e+00 -3.818879973005655548e-16 1.945322474306215577e-01 9.058942463342196173e-16 1.891836293757448439e-01 2.285404733812383669e-15
1.163483091336625641e-02 1.000000000000353939e+00 -3.713552401518707152e-16 1.945322886739117296e-01 8.623418634976362829e-16 1.891836884863029311e-01 2.183536452492276091e-15
1.165780917298211636e-02 1.000000000000354827e+00 -3.938444371931522336e-16 1.945323295294265065e-01 7.503600513285506468e-16 1.891837470410893118e-01 1.993824433754077537e-15
1.168078743037959805e-02 1.000000000000355715e+00 -4.120279296177001965e-16 1.945323700008121381e-01 6.666135696283789153e-16 1.891838050453303055e-01 1.843457273153720631e-15
1.170376568557991021e-02 1.000000000000356604e+00 -3.968335471662988540e-16 1.945324100916802079e-01 7.427015251447158826e-16 1.891838625042021604e-01 2.025012767298109627e-15
1.172674393860360063e-02 1.000000000000357048e+00 -4.169919315562271209e-16 1.945324498056085205e-01 7.113565638638121318e-16 1.891839194228330800e-01 1.990890424099973818e-15
1.174972218947100203e-02 1.000000000000357936e+00 -3.576821847121189459e-16 1.945324891461412964e-01 7.511952344546180834e-16 1.891839758063029731e-01 2.057095979347792851e-15
1.177270043820244361e-02 1.000000000000358602e+00 -3.592523338576474108e-16 1.945325281167890608e-01 6.878478429031342694e-16 1.891840316596433980e-01 1.861215258142763831e-15
1.179567868481799092e-02 1.000000000000359268e+00 -3.635068553823652574e-16 1.945325667210297538e-01 7.325019800703719239e-16 1.891840869878391174e-01 1.902052775618394085e-15
1.181865692933749615e-02 1.000000000000359712e+00 -3.586952222408169523e-16 1.945326049623086195e-01 7.548290486539907511e-16 1.891841417958284310e-01 1.977982685587466843e-15
1.184163517178093462e-02 1.000000000000360156e+00 -3.701671934778572565e-16 1.945326428440380395e-01 7.521147951379857079e-16 1.891841960885020657e-01 1.974314277148560048e-15
1.186461341216757739e-02 1.000000000000361045e+00 -3.550864973846557235e-16 1.945326803695989204e-01 7.576965622838904640e-16 1.891842498707058395e-01 1.979418966833013682e-15
1.188759165051677183e-02 1.000000000000361711e+00 -3.891795127614983519e-16 1.945327175423399169e-01 8.159985970881006198e-16 1.891843031472393855e-01 2.183199234888550319e-15
1.191056988684771265e-02 1.000000000000362599e+00 -3.854093387381979564e-16 1.945327543655784308e-01 7.965773571628551484e-16 1.891843559228573168e-01 2.146311490838173873e-15
1.193354812117970037e-02 1.000000000000363265e+00 -3.904631456304549869e-16 1.945327908426003616e-01 8.146223128158612768e-16 1.891844082022692275e-01 2.211134345659872390e-15
1.195652635353114564e-02 1.000000000000363931e+00 -4.207456246922123911e-16 1.945328269766612994e-01 8.583392601619004830e-16 1.891844599901415513e-01 2.354568075533237106e-15
1.197950458392058222e-02 1.000000000000364597e+00 -4.358868642230911178e-16 1.945328627709856373e-01 8.524421582192911725e-16 1.891845112910955362e-01 2.315262638007404007e-15
1.200248281236674167e-02 1.000000000000365485e+00 -4.642741657002521910e-16 1.945328982287676256e-01 7.801046682089142335e-16 1.891845621097092978e-01 2.149893147262435859e-15
1.202546103888788021e-02 1.000000000000366374e+00 -4.611205816790645826e-16 1.945329333531716498e-01 7.716914988193547268e-16 1.891846124505183191e-01 2.185169598256374470e-15
1.204843926350215172e-02 1.000000000000367040e+00 -4.560743427165172136e-16 1.945329681473322581e-01 7.883015958362966093e-16 1.891846623180152565e-01 2.286074550600230516e-15
1.207141748622731110e-02 1.000000000000367706e+00 -4.743679049469652142e-16 1.945330026143544666e-01 7.688510687291386371e-16 1.891847117166505776e-01 2.253260299925271798e-15
1.209439570708122254e-02 1.000000000000368594e+00 -4.522896634946066375e-16 1.945330367573141483e-01 8.215758503107247063e-16 1.891847606508325619e-01 2.340936583146400865e-15
1.211737392608158367e-02 1.000000000000369038e+00 -4.620672244801490836e-16 1.945330705792580328e-01 8.618160289093321484e-16 1.891848091249280772e-01 2.481919239411666793e-15
1.214035214324544164e-02 1.000000000000369704e+00 -5.016504744924564485e-16 1.945331040832046776e-01 9.235694816320792890e-16 1.891848571432635795e-01 2.635677294391186301e-15
1.216333035859019918e-02 1.000000000000370370e+00 -5.283809934025173594e-16 1.945331372721437746e-01 8.503627994348444337e-16 1.891849047101237802e-01 2.483572823052007518e-15
1.218630857213297627e-02 1.000000000000371037e+00 -5.417462528575478148e-16 1.945331701490372045e-01 8.623317156635776046e-16 1.891849518297541166e-01 2.518542889844933978e-15
1.220928678389071945e-02 1.000000000000371703e+00 -5.449594356331093790e-16 1.945332027168187039e-01 8.266828103545008198e-16 1.891849985063591699e-01 2.438883408586695813e-15
1.223226499388056776e-02 1.000000000000372591e+00 -5.153410044533076827e-16 1.945332349783948367e-01 7.672249942765190572e-16 1.891850447441048855e-01 2.281092471591153848e-15
1.225524320211881374e-02 1.000000000000373479e+00 -5.491040461907573839e-16 1.945332669366446887e-01 7.097405106218992623e-16 1.891850905471179067e-01 2.146685851862125236e-15
1.227822140862190256e-02 1.000000000000374145e+00 -5.625161201075286696e-16 1.945332985944199233e-01 6.601815870828676305e-16 1.891851359194851590e-01 2.037849178574167363e-15
1.230119961340625512e-02 1.000000000000374811e+00 -5.553443692580998557e-16 1.945333299545458083e-01 6.909132765446096909e-16 1.891851808652558753e-01 2.115269826104425962e-15
1.232417781648801475e-02 1.000000000000375255e+00 -5.344112590736173778e-16 1.945333610198209384e-01 6.368901822364083880e-16 1.891852253884413748e-01 1.945813332752338213e-15
1.234715601788318948e-02 1.000000000000376144e+00 -5.239447039813761882e-16 1.945333917930175405e-01 5.960008472744933291e-16 1.891852694930146739e-01 1.895779555595830481e-15
1.237013421760774397e-02 1.000000000000376588e+00 -4.874864038676730164e-16 1.945334222768818899e-01 6.796395883521442253e-16 1.891853131829119294e-01 2.051173908519164355e-15
1.239311241567710685e-02 1.000000000000377476e+00 -5.212989580901256433e-16 1.945334524741341720e-01 6.104366564284540687e-16 1.891853564620319950e-01 1.879070904440171268e-15
1.241609061210693747e-02 1.000000000000377698e+00 -5.382052352013520061e-16 1.945334823874692587e-01 5.897129782744233978e-16 1.891853993342371976e-01 1.869347235343654237e-15
1.243906880691286743e-02 1.000000000000378364e+00 -4.946166694776609253e-16 1.945335120195566536e-01 5.724122452935007847e-16 1.891854418033535046e-01 1.829790931275859382e-15
1.246204700011003391e-02 1.000000000000379252e+00 -5.040474091833978633e-16 1.945335413730406859e-01 6.262119239382045829e-16 1.891854838731709398e-01 1.962668445127921176e-15
1.248502519171335381e-02 1.000000000000379696e+00 -4.810072034206374681e-16 1.945335704505408159e-01 6.253561876449276177e-16 1.891855255474438335e-01 1.925023793495343647e-15
1.250800338173810831e-02 1.000000000000380140e+00 -4.798954413951180638e-16 1.945335992546517179e-01 6.249283194982890859e-16 1.891855668298908222e-01 1.961712618910312907e-15
1.253098157019901134e-02 1.000000000000380584e+00 -5.244423707577553954e-16 1.945336277879441411e-01 6.316532793288770976e-16 1.891856077241966805e-01 2.056384864560776852e-15
1.255395975711089997e-02 1.000000000000381251e+00 -5.467158354390740612e-16 1.945336560529641601e-01 6.072601836285421407e-16 1.891856482340102397e-01 2.048209836154750998e-15
1.257693794248810823e-02 1.000000000000381917e+00 -5.994859312031767150e-16 1.945336840522343957e-01 6.297581052979108041e-16 1.891856883629472741e-01 2.141266836606439465e-15
1.259991612634522168e-02 1.000000000000382361e+00 -5.807681687098311068e-16 1.945337117882531830e-01 5.646792331896155743e-16 1.891857281145883363e-01 1.986567413618973878e-15
1.262289430869632106e-02 1.000000000000382805e+00 -5.714092874631583027e-16 1.945337392634957918e-01 5.945898422706330642e-16 1.891857674924810606e-01 2.089628943626829220e-15
1.264587248955580112e-02 1.000000000000383249e+00 -6.014243163593580425e-16 1.945337664804140942e-01 5.332173138681622969e-16 1.891858065001395528e-01 1.905237315897910929e-15
1.266885066893792128e-02 1.000000000000384137e+00 -5.643901265281536996e-16 1.945337934414367309e-01 5.996755643216280613e-16 1.891858451410444730e-01 2.042025000862390517e-15
1.269182884685624187e-02 1.000000000000384803e+00 -5.701591602762268768e-16 1.945338201489700269e-01 6.259657956444537644e-16 1.891858834186449789e-01 2.117357737248537342e-15
1.271480702332448975e-02 1.000000000000385469e+00 -5.799825710541706444e-16 1.945338466053970483e-01 6.460498052097738443e-16 1.891859213363563941e-01 2.141146317633796298e-15
1.273778519835635364e-02 1.000000000000386358e+00 -5.814248294911888648e-16 1.945338728130788231e-01 6.422140221846194275e-16 1.891859588975624840e-01 2.118346138306889634e-15
1.276076337196538693e-02 1.000000000000386802e+00 -5.821459587096980243e-16 1.945338987743540637e-01 6.402961306720422191e-16 1.891859961056154282e-01 2.106946048643436105e-15
1.278374154416496086e-02 1.000000000000387690e+00 -5.582203946552773047e-16 1.945339244915396115e-01 6.601538666274752508e-16 1.891860329638354876e-01 2.212268306274225191e-15
1.280671971496824893e-02 1.000000000000388134e+00 -6.156465516671392780e-16 1.945339499669304084e-01 5.729382199504906186e-16 1.891860694755121419e-01 2.001251466741145056e-15
1.282969788438847493e-02 1.000000000000388800e+00 -6.235429484613485302e-16 1.945339752027997471e-01 6.056582295549778147e-16 1.891861056439033129e-01 2.138604333611357982e-15
1.285267605243882970e-02 1.000000000000389466e+00 -6.864717450416646468e-16 1.945340002013997427e-01 5.665070831259636350e-16 1.891861414722368351e-01 2.089319570680041365e-15
1.287565421913173386e-02 1.000000000000390132e+00 -6.936500146681473565e-16 1.945340249649611941e-01 5.261148281997348107e-16 1.891861769637100954e-01 2.002227144079218199e-15
1.289863238448039386e-02 1.000000000000390576e+00 -7.145863842411567329e-16 1.945340494956939170e-01 4.712242312170842074e-16 1.891862121214899495e-01 1.882353097835826906e-15
1.292161054849725460e-02 1.000000000000391243e+00 -6.764823117003108718e-16 1.945340737957871324e-01 4.368400388218517266e-16 1.891862469487143594e-01 1.801599393002409772e-15
1.294458871119481477e-02 1.000000000000391909e+00 -6.192663589583981852e-16 1.945340978674092725e-01 5.098535633750295045e-16 1.891862814484910615e-01 1.941633782087288945e-15
1.296756687258540652e-02 1.000000000000392575e+00 -6.149445112511170919e-16 1.945341217127085076e-01 4.769713866125460603e-16 1.891863156238987043e-01 1.865934204647676933e-15
1.299054503268142272e-02 1.000000000000393463e+00 -6.405391630131055081e-16 1.945341453338126914e-01 4.327747226156754247e-16 1.891863494779871258e-01 1.744817689080984187e-15
1.301352319149510182e-02 1.000000000000393907e+00 -6.290503602304244662e-16 1.945341687328296931e-01 4.037374967133329032e-16 1.891863830137773816e-01 1.670381643489823455e-15
1.303650134903837701e-02 1.000000000000394351e+00 -6.371837466468983526e-16 1.945341919118477314e-01 4.030966715699760746e-16 1.891864162342624112e-01 1.695613665829408047e-15
1.305947950532319879e-02 1.000000000000395239e+00 -6.308420989992744533e-16 1.945342148729351517e-01 3.819595772865759751e-16 1.891864491424063432e-01 1.631901844056220830e-15
1.308245766036169981e-02 1.000000000000395906e+00 -6.311407221274161671e-16 1.945342376181410371e-01 3.297576667214325305e-16 1.891864817411462174e-01 1.579229251457905635e-15
1.310543581416513323e-02 1.000000000000396572e+00 -6.174122458836725180e-16 1.945342601494952361e-01 3.175344992466752895e-16 1.891865140333912343e-01 1.469626228311861199e-15
1.312841396674532118e-02 1.000000000000397016e+00 -6.209563486176614867e-16 1.945342824690082240e-01 2.836673398936677802e-16 1.891865460220228390e-01 1.414824716738839079e-15
1.315139211811375448e-02 1.000000000000397682e+00 -5.984422713209807210e-16 1.945343045786717129e-01 3.638782748718651982e-16 1.891865777098954982e-01 1.637224141492988142e-15
1.317437026828197424e-02 1.000000000000398348e+00 -6.080019143843619740e-16 1.945343264804589023e-01 3.623503789375205123e-16 1.891866090998372552e-01 1.637401551407547020e-15
1.319734841726091269e-02 1.000000000000398792e+00 -5.642094785887020512e-16 1.945343481763242288e-01 4.101586882976987926e-16 1.891866401946493137e-01 1.693001407596084285e-15
1.322032656506201727e-02 1.000000000000399458e+00 -5.839466241143154600e-16 1.945343696682036716e-01 3.993683734582517909e-16 1.891866709971061766e-01 1.651412396651280634e-15
1.324330471169636071e-02 1.000000000000400124e+00 -5.591207273575860225e-16 1.945343909580152519e-01 4.286676855580644072e-16 1.891867015099569782e-01 1.706945724121858420e-15
1.326628285717495158e-02 1.000000000000401013e+00 -5.467077789792212545e-16 1.945344120476588945e-01 5.057673867431357955e-16 1.891867317359246514e-01 1.873490265935291979e-15
1.328926100150852434e-02 1.000000000000401679e+00 -5.925430090693431326e-16 1.945344329390165106e-01 5.235005556239497552e-16 1.891867616777064554e-01 1.949823642938101332e-15
1.331223914470797826e-02 1.000000000000402345e+00 -5.842356015468215440e-16 1.945344536339523589e-01 4.837948827370061857e-16 1.891867913379741695e-01 1.849212453361361442e-15
1.333521728678371474e-02 1.000000000000403011e+00 -5.453874282660246078e-16 1.945344741343134620e-01 5.194531975247922279e-16 1.891868207193751483e-01 1.882173585419878040e-15
1.335819542774657059e-02 1.000000000000403455e+00 -5.675967050490695099e-16 1.945344944419288846e-01 5.927935061499431254e-16 1.891868498245306007e-01 2.079065392950724474e-15
1.338117356760670090e-02 1.000000000000403899e+00 -5.960485782003600320e-16 1.945345145586110658e-01 5.670136153273534694e-16 1.891868786560383098e-01 1.997100055214559950e-15
1.340415170637491299e-02 1.000000000000404787e+00 -5.686411513525618734e-16 1.945345344861549863e-01 5.541236699160586414e-16 1.891869072164706345e-01 1.942239598538663034e-15
1.342712984406141744e-02 1.000000000000405453e+00 -5.584068848806164576e-16 1.945345542263391958e-01 4.782897581713389437e-16 1.891869355083769522e-01 1.741337022603033867e-15
1.345010798067627737e-02 1.000000000000405898e+00 -5.845147742122262774e-16 1.945345737809251463e-01 3.918005449716284961e-16 1.891869635342816602e-01 1.550680113884425413e-15
1.347308611622918643e-02 1.000000000000406786e+00 -5.663436963104486103e-16 1.945345931516579419e-01 3.554948322756805008e-16 1.891869912966859246e-01 1.490046129044657229e-15
1.349606425073058766e-02 1.000000000000407452e+00 -5.364414756478381409e-16 1.945346123402659499e-01 4.067309149667787868e-16 1.891870187980666529e-01 1.633201484222453847e-15
1.351904238419006019e-02 1.000000000000408118e+00 -5.423070470282545421e-16 1.945346313484618561e-01 4.392878502162351336e-16 1.891870460408787702e-01 1.718656949619166711e-15
1.354202051661767929e-02 1.000000000000409006e+00 -5.729954083340917055e-16 1.945346501779416371e-01 3.653606970901693627e-16 1.891870730275527213e-01 1.567095653008120650e-15
1.356499864802311259e-02 1.000000000000409894e+00 -5.640534603233349878e-16 1.945346688303856708e-01 3.353360144310437057e-16 1.891870997604969684e-01 1.519070580318226434e-15
1.358797677841565819e-02 1.000000000000410560e+00 -5.214185698464669223e-16 1.945346873074585425e-01 4.035903999483676177e-16 1.891871262420972144e-01 1.640774815955331221e-15
1.361095490780501495e-02 1.000000000000411449e+00 -5.313261471756153679e-16 1.945347056108089889e-01 4.099620170914006602e-16 1.891871524747163469e-01 1.673871358158254602e-15
1.363393303620087822e-02 1.000000000000412115e+00 -5.258715949843287974e-16 1.945347237420704256e-01 4.478422951824533480e-16 1.891871784606954932e-01 1.752869674394881447e-15
1.365691116361224082e-02 1.000000000000412559e+00 -5.266137658406390770e-16 1.945347417028608916e-01 4.390268586123507537e-16 1.891872042023537148e-01 1.695224317858493672e-15
1.367988929004865586e-02 1.000000000000413225e+00 -5.616793207883304081e-16 1.945347594947831604e-01 3.721690951921344258e-16 1.891872297019879801e-01 1.590073806647320174e-15
1.370286741551912831e-02 1.000000000000413891e+00 -5.722732043582687959e-16 1.945347771194249342e-01 3.318013195781190088e-16 1.891872549618739963e-01 1.537498551041733523e-15
1.372584554003279840e-02 1.000000000000414335e+00 -5.845090400471451689e-16 1.945347945783589549e-01 3.046785378672040720e-16 1.891872799842656550e-01 1.448760878103775143e-15
1.374882366359857395e-02 1.000000000000415223e+00 -5.732797231318153337e-16 1.945348118731432263e-01 2.564226774922104370e-16 1.891873047713960032e-01 1.328064208691816342e-15
1.377180178622536104e-02 1.000000000000416112e+00 -5.572567238182896229e-16 1.945348290053211526e-01 2.600503229203425577e-16 1.891873293254770216e-01 1.350982600832723780e-15
1.379477990792226695e-02 1.000000000000417000e+00 -5.770007997771556317e-16 1.945348459764214832e-01 2.479863578265941613e-16 1.891873536486997076e-01 1.362441796903177598e-15
1.381775802869763051e-02 1.000000000000417444e+00 -5.729950499487741793e-16 1.945348627879587844e-01 2.419543752797199384e-16 1.891873777432349635e-01 1.368171394938404408e-15
1.384073614856028839e-02 1.000000000000417888e+00 -5.814005158904443450e-16 1.945348794414331617e-01 2.250605961984683949e-16 1.891874016112324586e-01 1.287769467109130974e-15
1.386371426751887431e-02 1.000000000000418554e+00 -5.647865671495576934e-16 1.945348959383309539e-01 1.888581310422137096e-16 1.891874252548224611e-01 1.192057351963236529e-15
1.388669238558180516e-02 1.000000000000419442e+00 -5.495406988752071393e-16 1.945349122801241504e-01 1.846346862719008237e-16 1.891874486761148111e-01 1.185834657813732677e-15
1.390967050275751515e-02 1.000000000000420108e+00 -5.523261055938927047e-16 1.945349284682710567e-01 2.310952212140949671e-16 1.891874718771995312e-01 1.286806719297589077e-15
1.393264861905440036e-02 1.000000000000420775e+00 -5.502493620012818733e-16 1.945349445042163228e-01 1.571809740304908538e-16 1.891874948601469930e-01 1.115248145114486068e-15
1.395562673448074408e-02 1.000000000000421441e+00 -5.318637554452083866e-16 1.945349603893908874e-01 1.826738955738538649e-16 1.891875176270081949e-01 1.182124523908893687e-15
1.397860484904470124e-02 1.000000000000422329e+00 -5.122626113113107514e-16 1.945349761252123111e-01 2.509315075767931851e-16 1.891875401798146505e-01 1.333523909672520280e-15
1.400158296275443026e-02 1.000000000000423217e+00 -4.989925922924083689e-16 1.945349917130849149e-01 2.711825257704483885e-16 1.891875625205791112e-01 1.353712451323075749e-15
1.402456107561782586e-02 1.000000000000423883e+00 -5.617465218220294122e-16 1.945350071543996695e-01 2.049802019242964780e-16 1.891875846512952042e-01 1.273601101397559614e-15
1.404753918764275154e-02 1.000000000000424549e+00 -5.514901231633966128e-16 1.945350224505345005e-01 2.135124034246639054e-16 1.891876065739376556e-01 1.254362108146523132e-15
1.407051729883737612e-02 1.000000000000424993e+00 -5.359535829782194199e-16 1.945350376028543715e-01 2.732896554061054091e-16 1.891876282904627893e-01 1.341887126175705991e-15
1.409349540920934972e-02 1.000000000000425882e+00 -6.045131458286102862e-16 1.945350526127115898e-01 2.407282362616611302e-16 1.891876498028087772e-01 1.309321802247318006e-15
1.411647351876633462e-02 1.000000000000426326e+00 -5.659345412627798215e-16 1.945350674814453895e-01 2.452642084011606759e-16 1.891876711128950284e-01 1.327733609802660254e-15
1.413945162751611799e-02 1.000000000000426770e+00 -5.952174963072151877e-16 1.945350822103826816e-01 1.850821493357453934e-16 1.891876922226231328e-01 1.239794998925630082e-15
1.416242973546624762e-02 1.000000000000427436e+00 -5.890422921177111857e-16 1.945350968008379977e-01 1.827466954186666656e-16 1.891877131338772777e-01 1.230520163006651138e-15
1.418540784262427822e-02 1.000000000000428102e+00 -5.616685613592838361e-16 1.945351112541131577e-01 1.885178623640345424e-16 1.891877338485231652e-01 1.205066063335439981e-15
1.420838594899748175e-02 1.000000000000428546e+00 -5.757372715956991241e-16 1.945351255714981575e-01 2.122201275484401536e-16 1.891877543684097884e-01 1.254789058634999458e-15
1.423136405459366448e-02 1.000000000000429434e+00 -6.035883084256284039e-16 1.945351397542703920e-01 2.171323662367357309e-16 1.891877746953676276e-01 1.265772768476964740e-15
1.425434215941980692e-02 1.000000000000429878e+00 -6.244527207445003215e-16 1.945351538036957650e-01 2.126495916769762788e-16 1.891877948312112867e-01 1.312897986821390751e-15
1.427732026348303013e-02 1.000000000000430544e+00 -6.314154799519826661e-16 1.945351677210277741e-01 1.548970531658387380e-16 1.891878147777370511e-01 1.218499399627180874e-15
1.430029836679088708e-02 1.000000000000431211e+00 -5.759162613725124465e-16 1.945351815075084534e-01 1.954097229493422514e-16 1.891878345367250525e-01 1.282322408492591590e-15
1.432327646935021258e-02 1.000000000000431655e+00 -6.071472502659887286e-16 1.945351951643682076e-01 1.670938005137434218e-16 1.891878541099389355e-01 1.244844973886224664e-15
1.434625457116823523e-02 1.000000000000432321e+00 -5.845988282412370643e-16 1.945352086928255342e-01 2.015080966232945933e-16 1.891878734991248034e-01 1.302434089526020614e-15
1.436923267225171698e-02 1.000000000000432987e+00 -5.490384885651859821e-16 1.945352220940878563e-01 2.117763507741629507e-16 1.891878927060133275e-01 1.268778602210753633e-15
1.439221077260762101e-02 1.000000000000433875e+00 -5.208499778712996478e-16 1.945352353693509118e-01 2.516049473691332836e-16 1.891879117323180814e-01 1.376850948823450351e-15
1.441518887224286886e-02 1.000000000000434319e+00 -5.345112981399853448e-16 1.945352485197993642e-01 2.853970334744328945e-16 1.891879305797370125e-01 1.444764909937613069e-15
1.443816697116426066e-02 1.000000000000435207e+00 -5.309336174184673508e-16 1.945352615466069968e-01 2.745375009114538111e-16 1.891879492499524695e-01 1.423210739263436601e-15
1.446114506937833631e-02 1.000000000000436096e+00 -5.846559282889661807e-16 1.945352744509359910e-01 1.858410077830775042e-16 1.891879677446300922e-01 1.252839094136482114e-15
1.448412316689191674e-02 1.000000000000436984e+00 -5.525364855410041052e-16 1.945352872339379258e-01 2.247594880657760913e-16 1.891879860654201440e-01 1.361942300882407364e-15
1.450710126371144992e-02 1.000000000000437428e+00 -5.607628928306984161e-16 1.945352998967537217e-01 2.164631525914964713e-16 1.891880042139580387e-01 1.326288283504575921e-15
1.453007935984353995e-02 1.000000000000438316e+00 -5.440594147638238371e-16 1.945353124405131973e-01 1.637427275270060627e-16 1.891880221918628702e-01 1.134988927217979589e-15
1.455305745529462610e-02 1.000000000000438760e+00 -5.704021452499227388e-16 1.945353248663357348e-01 1.304436210908536177e-16 1.891880400007391050e-01 1.087911506402031923e-15
1.457603555007096728e-02 1.000000000000439204e+00 -5.419401470695288194e-16 1.945353371753302807e-01 1.207329617766846358e-16 1.891880576421759996e-01 1.022739432570614719e-15
1.459901364417920053e-02 1.000000000000439648e+00 -5.450563827390998813e-16 1.945353493685951229e-01 1.228165260235073610e-16 1.891880751177475728e-01 1.031786759078349488e-15
1.462199173762534360e-02 1.000000000000440536e+00 -4.980422432465348629e-16 1.945353614472185022e-01 1.793694593781765629e-16 1.891880924290135768e-01 1.119577149179103514e-15
1.464496983041583753e-02 1.000000000000441425e+00 -4.918824082600204247e-16 1.945353734122781120e-01 2.284626077672328367e-16 1.891881095775185817e-01 1.239800177172460138e-15
1.466794792255669486e-02 1.000000000000441869e+00 -5.269664072382530109e-16 1.945353852648418758e-01 1.628035612109670170e-16 1.891881265647932242e-01 1.070928192340199815e-15
1.469092601405423346e-02 1.000000000000442313e+00 -5.410389597754156406e-16 1.945353970059672810e-01 1.369129318367413355e-16 1.891881433923528477e-01 1.007308881635791437e-15
1.471390410491445026e-02 1.000000000000442979e+00 -5.064418726205535851e-16 1.945354086367023227e-01 1.794787683808863218e-16 1.891881600616996673e-01 1.044888165322659532e-15
1.473688219514314272e-02 1.000000000000443645e+00 -5.342461394185195419e-16 1.945354201580848930e-01 8.280049028653593252e-17 1.891881765743211874e-01 8.485720961449694998e-16
1.475986028474610828e-02 1.000000000000444533e+00 -4.683509929225693446e-16 1.945354315711429749e-01 1.177280780862474723e-16 1.891881929316907018e-01 8.822530457303618721e-16
1.478283837372946531e-02 1.000000000000445421e+00 -4.215256318667798385e-16 1.945354428768949762e-01 1.213140841782888039e-16 1.891882091352677653e-01 8.643990510035218671e-16
1.480581646209911013e-02 1.000000000000446088e+00 -4.258685269545139989e-16 1.945354540763498674e-01 1.022904055125877722e-16 1.891882251864984432e-01 8.068997963127513152e-16
1.482879454986113857e-02 1.000000000000446754e+00 -4.037538458347057552e-16 1.945354651705069604e-01 1.205341417953661699e-16 1.891882410868148123e-01 8.683557897181599589e-16
1.485177263702061427e-02 1.000000000000446976e+00 -4.412687626021522566e-16 1.945354761603566296e-01 4.638928308986862818e-17 1.891882568376367091e-01 7.047947571114618369e-16
1.487475072358338847e-02 1.000000000000447642e+00 -4.669651148897827850e-16 1.945354870468793962e-01 5.095021716056322760e-17 1.891882724403691207e-01 7.826088005979790779e-16
1.489772880955505391e-02 1.000000000000448308e+00 -4.381799276101546297e-16 1.945354978310465943e-01 1.364974110427972740e-16 1.891882878964041559e-01 9.602937004193823152e-16
1.492070689494142365e-02 1.000000000000449418e+00 -4.584818034898766446e-16 1.945355085138206208e-01 1.653932201760998343e-16 1.891883032071211002e-01 1.014441680810547743e-15
1.494368497974771053e-02 1.000000000000450306e+00 -4.547549536219232445e-16 1.945355190961549074e-01 1.798411247427511021e-16 1.891883183738865826e-01 1.027637883198316098e-15
1.496666306397950209e-02 1.000000000000451195e+00 -4.945248921113898655e-16 1.945355295789937267e-01 1.246150318909116929e-16 1.891883333980537985e-01 9.370914697374989802e-16
